OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,SHAPE_Length,SHAPE_Area
329,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{28B9AFB4-D8AD-4DDE-8307-B90FD73825EE},344,MOJA,Lands - http://landsnet.nps.gov/tractsnet/documents/MOJA/Metadata/moja_metadata.xml,Mojave National Preserve,2024/09/17 00:00:00+00,CA,PW,"1888945",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223248,Mojave,566051.597332911,9627303519.76455
330,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{1FF0AFF9-81E5-4BAF-B79B-014B0609F6EC},345,LAVO,Lands - http://landsnet.nps.gov/tractsnet/documents/LAVO/Metadata/lavo_metadata.xml,Lassen Volcanic National Park,2015/08/19 00:00:00+00,CA,PW,"262325",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224525,Lassen Volcanic,149637.527913223,753097653.745898
331,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{A36B6A1D-C47F-43A8-A443-F31FF82E2B36},346,LABE,Lands - http://landsnet.nps.gov/tractsnet/documents/LABE/Metadata/labe_metadata.xml,Lava Beds National Monument,2011/09/06 00:00:00+00,CA,PW,"262358",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175724,Lava Beds,98385.0244326648,340718248.624584
332,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{F9FC518B-4CA5-4E12-B439-3D3FE469DE37},347,GRBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRBA/Metadata/grba_metadata.xml,Great Basin National Park,2009/09/10 00:00:00+00,NV,PW,"862430",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048548,Great Basin,132859.999277163,515901035.871537
333,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{DF97A8EA-6F8C-49C6-B1E5-762709FEA0E4},348,PEFO,Lands - http://landsnet.nps.gov/tractsnet/documents/PEFO/Metadata/pefo_metadata.xml,Petrified Forest National Park,2023/03/13 14:26:29+00,AZ,IM,"23864",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209625,Petrified Forest,269139.159184498,1347243521.66979
334,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{3AA975C8-826D-4D4C-9A07-4DEE0E2DB8AB},350,REDW,Lands - http://landsnet.nps.gov/tractsnet/documents/REDW/Metadata/redw_metadata.xml,Redwood National Park,2023/09/16 10:09:35+00,CA,PW,"277109",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2301126,Redwood,397741.961888827,1025861893.8427
335,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{EE9AFCCD-612E-427C-A856-BF1F9642A19E},351,RORI,Lands - http://landsnet.nps.gov/tractsnet/documents/RORI/Metadata/rori_metadata.xml,Rosie the Riveter/World War II Home Front National Historical Park,2010/05/17 00:00:00+00,CA,PW,"2026588",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165602,Rosie the Riveter WWII Home Front,17849.9311614169,971229.57990174
336,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{80B4BF78-5E3B-477F-9064-7F3E57DB7788},352,JOMU,Lands - http://landsnet.nps.gov/tractsnet/documents/JOMU/Metadata/jomu_metadata.xml,John Muir National Historic Site,2023/09/15 09:24:23+00,CA,PW,"226274",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2169651,John Muir,10001.4376939446,2530028.08128994
337,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{E55BF635-7677-48CC-90EC-6C9F1E048206},353,MUWO,Lands - http://landsnet.nps.gov/tractsnet/documents/MUWO/Metadata/muwo_metadata.xml,Muir Woods National Monument,2024/06/26 00:00:00+00,CA,PW,"229295",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185780,Muir Woods,14907.1019752377,3648612.21569559
338,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{AAF444C2-FC6E-48C6-804F-D9087872148C},355,SAMO,Lands - http://landsnet.nps.gov/tractsnet/documents/SAMO/Metadata/samo_metadata.xml,Santa Monica Mountains National Recreation Area,2020/04/07 00:00:00+00,CA,PW,"277263",National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2272445,Santa Monica Mountains,421692.002185615,909865167.814707
339,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{F79B0474-C237-4C09-9D31-A8A32EB4EC86},356,SEQU,Lands - http://landsnet.nps.gov/tractsnet/documents/SEQU/Metadata/sequ_metadata.xml,Sequoia National Park,2008/11/26 00:00:00+00,CA,PW,"266000",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048045,Sequoia,320822.951741343,2553244941.62492
340,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{1BF4C880-D9C0-4F90-8A80-B8989F42B5A2},357,KICA,Lands - http://landsnet.nps.gov/tractsnet/documents/KICA/Metadata/kica_metadata.xml,Kings Canyon National Park,2023/12/20 00:00:00+00,CA,PW,"255948",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180625,Kings Canyon,393124.538366625,2909305717.39018
341,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{5D64EA64-6B69-41B0-B82A-1AADB40ABB20},358,DEPO,Lands - http://landsnet.nps.gov/tractsnet/documents/DEPO/Metadata/depo_metadata.xml,Devils Postpile National Monument,2013/01/25 00:00:00+00,CA,PW,"266641",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194467,Devils Postpile,12213.1986000054,5164892.44014114
342,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{8FC2F7B6-C69F-4860-A8DD-6A19D1D49C12},359,POCH,Lands - http://landsnet.nps.gov/tractsnet/documents/POCH/Metadata/poch_metadata.xml,Port Chicago Naval Magazine National Memorial,2015/04/21 00:00:00+00,CA,PW,"1967105",National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221822,Port Chicago Naval Magazine,994.365620827029,42316.790657461
343,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{ACE21C53-8CD3-4CAE-AC8D-29F665833AF5},360,CAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/CAGR/Metadata/cagr_metadata.xml,Casa Grande Ruins National Monument,2020/04/29 00:00:00+00,AZ,IM,"44811",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215969,Casa Grande Ruins,6729.68493793731,2730084.223346
344,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{4FA29F77-B8E2-476F-843E-0FDA24E33564},361,CHIR,Lands - http://landsnet.nps.gov/tractsnet/documents/CHIR/Metadata/chir_metadata.xml,Chiricahua National Monument,2014/09/10 00:00:00+00,AZ,IM,"2877",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047934,Chiricahua,38291.8547746683,68895752.6750683
345,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{07906279-56EC-49F4-B3D6-5CA51BA2FD2D},362,CORO,Lands - http://landsnet.nps.gov/tractsnet/documents/CORO/Metadata/coro_metadata.xml,Coronado National Memorial,2023/09/14 15:55:00+00,AZ,IM,"40512",National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2174268,Coronado,22919.5297123677,26779356.4780336
346,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{960A6924-A146-4569-805D-EE85B4C0C7F7},363,FOBO,Lands - http://landsnet.nps.gov/tractsnet/documents/FOBO/Metadata/fobo_metadata.xml,Fort Bowie National Historic Site,2022/11/16 10:54:06+00,AZ,IM,"1888916",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047958,Fort Bowie,17797.7612184836,5645817.17037753
347,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{53D73C94-5400-4231-BE79-0302BD56C434},364,MOCA,Lands - http://landsnet.nps.gov/tractsnet/documents/MOCA/Metadata/moca_metadata.xml,Montezuma Castle National Monument,2011/09/20 00:00:00+00,AZ,IM,"31964",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180624,Montezuma Castle,15908.5509715793,6060542.74641349
348,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{A56C2E57-D6B1-467F-B766-FA6C8D905480},365,ORPI,Lands - http://landsnet.nps.gov/tractsnet/documents/ORPI/Metadata/orpi_metadata.xml,Organ Pipe Cactus National Monument,2017/05/12 00:00:00+00,AZ,IM,"15492",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048029,Organ Pipe Cactus,199507.903903928,1867745807.08271
349,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{EE0633A0-3B28-42E7-95AC-88459391EC4C},366,SAGU,Lands - http://landsnet.nps.gov/tractsnet/documents/SAGU/Metadata/sagu_metadata.xml,Saguaro National Park,2023/06/16 15:17:44+00,AZ,IM,"10683",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225704,Saguaro,195097.57769939,530570469.646047
350,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{F059777D-B6AE-4729-BEF1-55EFF40F55F3},367,TONT,Lands - http://landsnet.nps.gov/tractsnet/documents/TONT/Metadata/tont_metadata.xml,Tonto National Monument,2006/02/23 00:00:00+00,AZ,IM,"35382",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048053,Tonto,11635.7828610532,6567120.87265205
351,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{0CC18141-09C5-4ECC-9433-47F32C559020},368,TUMA,Lands - http://landsnet.nps.gov/tractsnet/documents/TUMA/Metadata/tuma_metadata.xml,Tumacacori National Historical Park,2018/04/05 00:00:00+00,AZ,IM,"35519",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239936,Tumacácori,10102.4446192197,2026700.30639904
352,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{36EB11CC-8287-4DEB-A4CA-53CD826CAC40},369,TUZI,Lands - http://landsnet.nps.gov/tractsnet/documents/TUZI/Metadata/tuzi_metadata.xml,Tuzigoot National Monument,2003/11/21 00:00:00+00,AZ,IM,"35601",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048056,Tuzigoot,10780.4087408303,4885591.97879507
353,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{58E55EB5-3921-43A3-A26A-2644A7700622},370,PIMA,Lands - http://landsnet.nps.gov/tractsnet/documents/PIMA/Metadata/pima_metadata.xml,Hohokam Pima National Monument,2010/09/20 00:00:00+00,AZ,IM,"25440",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166444,Hohokam Pima,16841.6508446448,9779859.27905954
354,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{A74D9957-4AB6-4517-81B2-62755C310BDB},371,WHIS,Lands - http://landsnet.nps.gov/tractsnet/documents/WHIS/Metadata/whis_metadata.xml,Whiskeytown-Shasta-Trinity National Recreation Area,2020/04/29 00:00:00+00,CA,PW,"277264",National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049059,Whiskeytown,88503.7715826544,296227722.178906
355,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{AB1B8B8E-98F2-4ED5-8D42-5C2BC07FDE5E},372,MANZ,Lands - http://landsnet.nps.gov/tractsnet/documents/MANZ/Metadata/manz_metadata.xml,Manzanar National Historic Site,2008/03/04 00:00:00+00,CA,PW,"1804731",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048405,Manzanar,8941.59324740144,5134513.37125372
356,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{C12181EA-1B2E-4DA8-BF94-D8456CB5589F},373,WAPA,Lands - http://landsnet.nps.gov/tractsnet/documents/WAPA/Metadata/wapa_metadata.xml,War in the Pacific National Historical Park,2015/02/04 00:00:00+00,GU,PW,"1828962",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2220225,War in the Pacific,39726.1501876607,8198056.66734298
357,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{61AD20B3-3C7B-4C39-978D-F67913975D05},374,YOSE,Lands - http://landsnet.nps.gov/tractsnet/documents/YOSE/Metadata/yose_metadata.xml,Yosemite National Park,2024/06/25 00:00:00+00,CA,PW,"255923",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2210713,Yosemite,396844.54139011,4861851613.89129
358,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{DA5EC93A-A2AF-4F8C-AB43-00D6705EED53},375,PERL,Lands - http://landsnet.nps.gov/tractsnet/documents/PERL/Metadata/perl_metadata.xml,Pearl Harbor National Memorial,2019/08/29 00:00:00+00,HI,PW,need,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2266794 ,Pearl Harbor,3525.1571962327,101961.171053967
359,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{9D9B2E6B-C712-40E5-B9B6-96DE5CB4FDBD},376,NPSA,Lands - http://landsnet.nps.gov/tractsnet/documents/NPSA/Metadata/npsa_metadata.xml,National Park of American Samoa,2016/05/25 00:00:00+00,AS,PW,"1966567",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229066,National Park of American Samoa,73521.0968807814,48283336.7120608
360,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{76C7B10C-A7B7-4049-8DCD-6D354AD8330D},377,SAFR,Lands - http://landsnet.nps.gov/tractsnet/documents/SAFR/Metadata/safr_metadata.xml,San Francisco Maritime National Historical Park,2013/02/19 00:00:00+00,CA,PW,"1877542",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194486,San Francisco Maritime,3728.65975293526,644204.277797335
361,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{11EA8BFF-1238-4B79-8447-7529FC4CAEB0},378,JODA,Lands - http://landsnet.nps.gov/tractsnet/documents/JODA/Metadata/joda_metadata.xml,John Day Fossil Beds National Monument,2015/07/08 00:00:00+00,OR,PW,"1133439",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223246,John Day Fossil Beds,113228.463536795,111782232.818187
362,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{5D7E58C7-F5C8-4D8C-8F17-1EE8F2319593},379,LARO,Unofficial Boundary of Lake Roosevelt National Recreation Area.,Lake Roosevelt National Recreation Area,2015/04/22 00:00:00+00,WA,PW,"1531834",National Recreation Area,Region,Preliminary data. Contact the Land Resources Program for additional information.,Lake Roosevelt,1179060.77996814,717714786.379512
363,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{4E059739-FC16-442D-9DB7-521F04E8CD69},380,CRMO,Lands - http://landsnet.nps.gov/tractsnet/documents/CRMO/Metadata/crmo_metadata.xml,Craters of the Moon National Monument,2017/05/31 00:00:00+00,ID,PW,"1986829",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242146,Craters of the Moon,126953.684541142,409466801.733984
364,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{160004F4-B9D7-401C-B6EC-13E12E50D58F},381,CRMP,Lands - http://landsnet.nps.gov/tractsnet/documents/CRMP/Metadata/crmp_metadata.xml,Craters of the Moon National Preserve,2017/05/31 00:00:00+00,ID,PW,"1986829",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242147,Craters of the Moon,667331.340810273,5317015489.84557
365,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{09B1ACA8-F5E1-4375-905F-0CE717E70B73},382,EBLA,Unofficial Boundary of Ebey's Landing National Historical Reserve.,Ebey's Landing National Historical Reserve,2015/04/22 00:00:00+00,WA,PW,"1888910",National Reserve,Region,Preliminary data. Contact the Land Resources Program for additional information.,Ebey's Landing,67004.8574525185,164337932.376314
366,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{F8D19017-81B2-41A0-AAB9-8217D15FF2BF},383,CRLA,Lands - http://landsnet.nps.gov/tractsnet/documents/CRLA/Metadata/crla_metadata.xml,Crater Lake National Park,2017/06/05 00:00:00+00,OR,PW,"1163670",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242144,Crater Lake,177640.646425044,1379224002.72324
367,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{7CD55AD8-6784-4C0A-99BF-17B9C3723557},385,ORCA,Lands - http://landsnet.nps.gov/tractsnet/documents/ORCA/Metadata/orca_metadata.xml,Oregon Caves National Monument and Preserve,2021/06/14 00:00:00+00,OR,PW,"1147260",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221819,Oregon Caves,28474.7597569066,33332372.0096097
368,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{D2C6B72F-7A5C-4466-942D-52E70BB18438},387,MIIN,Lands - http://landsnet.nps.gov/tractsnet/documents/MIIN/Metadata/miin_metadata.xml,Minidoka National Historic Site,2015/10/15 00:00:00+00,ID,PW,"2766708",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225702,Minidoka,12061.1955237845,2998805.29601712
369,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{2BBB181A-9ABB-4272-83B6-31B6D56CD20E},388,NEPE,Unofficial Boundary of Nez Perce National Historical Park.,Nez Perce National Historical Park,2013/12/18 00:00:00+00,ID,PW,"394735",National Historical Park,Region,Preliminary data. Contact the Land Resources Program for additional information.,Nez Perce,88245.3243201895,36212452.618451
370,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{41DF95A9-543F-454E-9B59-71E9EB1A3558},389,LEWI,Unofficial Boundary of Lewis and Clark National Historical Park.,Lewis and Clark National Historical Park,2019/09/10 00:00:00+00,OR,PW,"2055170",National Historical Park,RISD,Preliminary data. Contact the Land Resources Program for additional information.,Lewis and Clark,79833.759188353,30650699.7742399
371,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{06575253-6EEC-424C-AD3B-25575B3C6994},390,FOVA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOVA/Metadata/fova_metadata.xml,Fort Vancouver National Historic Site,2011/03/03 00:00:00+00,OR,PW,"1504974",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171108,Fort Vancouver,11765.8235856278,1723304.78992688
372,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{6D19DD08-8A1A-4A5B-9A53-7BEF612956FF},391,MORA,Lands - http://landsnet.nps.gov/tractsnet/documents/MORA/Metadata/mora_metadata.xml,Mount Rainier National Park,2015/11/17 00:00:00+00,WA,PW,"1528416",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171131,Mount Rainier,217660.012977117,2045641242.28435
373,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{F95242EA-9CEC-4C39-B967-BD9A798F69B3},393,LACH,Lands - http://landsnet.nps.gov/tractsnet/documents/LACH/Metadata/lach_metadata.xml,Lake Chelan National Recreation Area,2023/06/23 14:49:04+00,WA,PW,"1528425",National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235462,Lake Chelan,136446.830769544,576004189.45908
375,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{DB4AAD02-0939-4354-93FE-44F52D8E3102},396,SAJH,Unofficial Boundary of San Juan Island National Historical Park.,San Juan Island National Historical Park,2015/07/24 00:00:00+00,WA,PW,"1534055",National Historical Park,Region,Preliminary data. Contact the Land Resources Program for additional information.,San Juan Island,40164.149613909,19608318.3269899
376,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{2269C8CE-19E1-42F8-9F2E-E0C18B2E8CA0},397,WHMI,Lands - http://landsnet.nps.gov/tractsnet/documents/WHMI/Metadata/whmi_metadata.xml,Whitman Mission National Historic Site,2011/10/27 00:00:00+00,WA,PW,"1531185",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180628,Whitman Mission,6356.42115763622,1165190.58075111
377,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{418F3C40-8669-476F-8700-E2CB01A36104},398,CIRO,Lands - http://landsnet.nps.gov/tractsnet/documents/CIRO/Metadata/ciro_metadata.xml,City of Rocks National Reserve,2023/06/20 13:52:08+00,ID,PW,"401309",National Reserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171130,City of Rocks,55058.6979908694,107630941.864729
378,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{9A032F8E-A9D7-47BE-8834-AC8AEEE5860A},399,HAFO,Lands - http://landsnet.nps.gov/tractsnet/documents/HAFO/Metadata/hafo_metadata.xml,Hagerman Fossil Beds National Monument,2008/09/04 00:00:00+00,ID,PW,"395749",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2169655,Hagerman Fossil Beds,46102.361380863,32934566.8357078
379,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{E543DD95-093F-473D-BC35-0F6D965DD7E7},401,ALAG,Lands - http://landsnet.nps.gov/tractsnet/documents/ALAG/Metadata/alag_metadata.xml,Alagnak Wild River,2019/03/21 00:00:00+00,AK,AK,"2733449",National Wild & Scenic River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225686,Alagnak,355058.637305282,471454874.943813
380,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{807C806C-6492-4473-80EE-1ACC48324F35},402,ANIA,Lands - http://landsnet.nps.gov/tractsnet/documents/ANIA/Metadata/ania_metadata.xml,Aniakchak National Preserve,2019/03/21 00:00:00+00,AK,AK,"1416034",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225685,Aniakchak,560029.115293904,6295613356.08361
381,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{F3F7C018-1113-4154-BA71-C9EE36807056},403,ANIA,Lands - http://landsnet.nps.gov/tractsnet/documents/ANIA/Metadata/ania_metadata.xml,Aniakchak National Monument,2019/03/21 00:00:00+00,AK,AK,"1416034",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225685,Aniakchak,203938.433035298,1858321465.27931
382,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{6F9D37EF-2E56-4D1B-9621-D507BBE1CD83},404,BELA,Lands - http://landsnet.nps.gov/tractsnet/documents/BELA/Metadata/bela_metadata.xml,Bering Land Bridge National Preserve,2019/03/21 00:00:00+00,AK,AK,"1416037",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225684,Bering Land Bridge,2294617.88165147,67597384711.1501
383,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{52FEA70B-5BA4-449F-9B53-EBB19A377AC5},405,CAKR,Lands - http://landsnet.nps.gov/tractsnet/documents/CAKR/Metadata/cakr_metadata.xml,Cape Krusenstern National Monument,2022/03/24 00:00:00+00,AK,AK,"1416038",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225689,Cape Krusenstern,997377.469306395,17732641949.1668
384,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{C418A817-A2A2-40E1-A738-DE0E1267279B},406,DENA,Lands - http://landsnet.nps.gov/tractsnet/documents/DENA/Metadata/dena_metadata.xml,Denali National Preserve,2022/03/24 00:00:00+00,AK,AK,"2760439",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225691,Denali,1423285.38091187,26357033071.5993
385,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{25859541-17AF-42DA-B303-7F13BE88F031},407,DENA,Lands - http://landsnet.nps.gov/tractsnet/documents/DENA/Metadata/dena_metadata.xml,Denali National Park,2022/03/24 00:00:00+00,AK,AK,"2760439",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225691,Denali,1815301.28668984,93900615022.672
386,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{F7ED1D49-DA72-47C6-B0A5-87F009E104D8},408,GAAR,Lands - http://landsnet.nps.gov/tractsnet/documents/GAAR/Metadata/gaar_metadata.xml,Gates of the Arctic National Preserve,2019/03/21 00:00:00+00,AK,AK,"1416040",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225693,Gates of the Arctic,1424110.57294991,25732643142.6138
387,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,{4755878F-F813-4E6B-86D4-F10E34AFA2A7},409,GAAR,Lands - http://landsnet.nps.gov/tractsnet/documents/GAAR/Metadata/gaar_metadata.xml,Gates of the Arctic National Park,2019/03/21 00:00:00+00,AK,AK,"1416040",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225693,Gates of the Arctic,3462283.50821806,212324575567.217
